+-----+-------------------------------------------------------------------------------------------------------------------+--------------+------------+-----------------------------------------------+----------------------------------+----------------------+--------------+
|     | principal                                                                                                         |   catalog_id | resource   | database_name                                 | table_name                       | table_with_columns   | permission   |
|  58 | arn:aws:iam::849495627007:role/service-role/sdlf-digitalsbx-datalake-crawler                                      | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | coupon                           | true                 | SELECT       |
|  59 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | coupon                           | false                | ALTER        |
|  60 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | coupon                           | false                | DELETE       |
|  61 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | coupon                           | false                | INSERT       |
|  62 | arn:aws:iam::849495627007:role/sdlf-lakeformation-admin                                                           | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | coupon                           | true                 | SELECT       |
|  63 | IAM_ALLOWED_PRINCIPALS                                                                                            | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | coupon                           | false                | ALL          |
|  65 | arn:aws:iam::849495627007:role/state-machine/sdlf-digitalsbx-main-process-a                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | demo                             | false                | ALL          |
|  66 | arn:aws:iam::849495627007:role/state-machine/sdlf-digitalsbx-main-process-a                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | demo                             | false                | ALTER        |
|  67 | arn:aws:iam::849495627007:role/state-machine/sdlf-digitalsbx-main-process-a                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | demo                             | false                | DELETE       |
|  68 | arn:aws:iam::849495627007:role/state-machine/sdlf-digitalsbx-main-process-a                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | demo                             | false                | DESCRIBE     |
|  69 | arn:aws:iam::849495627007:role/state-machine/sdlf-digitalsbx-main-process-a                                       | 849495627007 | table      | arcosmkt_datalake_dev_digitalsbx_gigigosbx_db | demo                             | false                | DROP         |
