+------+-------------------------------------------------------------------------------------------------------------------+--------------+------------+-------------------------------------------+--------------------------------+--------------+
|      | principal                                                                                                         |   catalog_id | resource   | database_name                             | table_name                     | permission   |
|  117 | arn:aws:iam::821879089030:role/service-role/AWSGlueServiceRole-core-glue                                          | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DROP         |
|  118 | arn:aws:iam::821879089030:role/service-role/AWSGlueServiceRole-core-glue                                          | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | INSERT       |
|  119 | arn:aws:iam::821879089030:role/service-role/AWSGlueServiceRole-core-glue                                          | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | SELECT       |
|  120 | arn:aws:quicksight:us-east-1:821879089030:group/default/RestaurantSolutions                                       | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | SELECT       |
|  121 | arn:aws:iam::821879089030:role/CoreSagemakerAdmin                                                                 | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALTER        |
|  122 | arn:aws:iam::821879089030:role/CoreSagemakerAdmin                                                                 | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DELETE       |
|  123 | arn:aws:iam::821879089030:role/CoreSagemakerAdmin                                                                 | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DESCRIBE     |
|  124 | arn:aws:iam::821879089030:role/CoreSagemakerAdmin                                                                 | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DROP         |
|  125 | arn:aws:iam::821879089030:role/CoreSagemakerAdmin                                                                 | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | INSERT       |
|  126 | arn:aws:iam::821879089030:role/CoreSagemakerAdmin                                                                 | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | SELECT       |
|  127 | arn:aws:iam::821879089030:role/lambda-lakeformation                                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALL          |
|  128 | arn:aws:iam::821879089030:role/lambda-lakeformation                                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | ALTER        |
|  129 | arn:aws:iam::821879089030:role/lambda-lakeformation                                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DELETE       |
|  130 | arn:aws:iam::821879089030:role/lambda-lakeformation                                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DESCRIBE     |
|  131 | arn:aws:iam::821879089030:role/lambda-lakeformation                                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | DROP         |
|  132 | arn:aws:iam::821879089030:role/lambda-lakeformation                                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | INSERT       |
|  133 | arn:aws:iam::821879089030:role/lambda-lakeformation                                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | ALL_TABLES                     | SELECT       |
|  134 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-c                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | tb_msk_sale_post_stage         | ALL          |
|  135 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-c                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | tb_msk_sale_post_stage         | ALTER        |
|  136 | arn:aws:iam::821879089030:role/state-machine/sdlf-core-np-process-c                                               | 821879089030 | table      | arcosdorados_datalake_core_flexcash_db    | tb_msk_sale_post_stage         | DELETE       |
